Unnamed: 0,text,Emotion
821919,i closed my eyes and for a moment i could feel our beloved bonnie s chin on my lap like she used to do,love
507637,i am definitely feeling the love more and more for you a total turn around from the start of last season when i hated you lol,love
246283,i have to wonder if i would know that peace and feel the depth of his love the way that i have if i hadn t also felt rejected from men,love
573473,i feel ashamed because i encourage others to face their fears and go for their goals but i feel guilty fighting for a love from which nothing profitable will come out,love
126043,i love to have a little bit of it all in most days and make sure that absolutely no one or nothing ends the day feeling unloved,love
680217,i can remember when my feelings for you progressed from being friendly to adoring to intensely affectionate,love
39835,i love the drama of friday night lights or to kill a mockingbird or the community feel sweet home alabama i know a guilty pleasure,love
349730,i feel so blessed and secure in gods love,love
538369,i just feel unloved,love
540812,i feel all tender and affectionate towards male physiology now,love
442394,ill always love you by celine dion really encapsulates the feeling that lovely ifeoma linda iyade benjamin,love
407664,i feel i ought to issue a warning lowe trashes all sorts of beloved works including several that i hold dear so if you plan to read that article be prepared,love
572279,i feel beaten up and violated and id love nothing more than to go back to bed and start this whole year over again,love
587896,i would someday like to be an actor or a comic book artist though feel my art is rather messy and have always loved to play many diffrent characters i would also like to join the st when i turn,love
